BUSINESS_ID,TAG_ID
10027635,21
10027636,23
10027636,24
10027637,1
10027637,12
10027638,23
10027638,24
10027638,25
10027639,27
10027640,1
10027641,20
10027642,43
10027642,44
10027644,20
10027645,1
10027646,20
10027646,29
10027647,14
10027647,16
10027647,17
10027649,1
10027649,10
10027649,12
10027650,46
10027651,32
10027653,1
10027653,6
10027654,1
10027654,2
10027654,23
10027655,1
10027655,23
10027655,24
10027656,1
10027656,12
10027657,1
10027658,1
10027658,2
10027658,23
10027659,1
10027660,1
10027661,29
10027662,32
10027662,33
10027663,1
10027664,20
10027664,21
10027665,1
10027665,11
10027666,27
10027667,14
10027667,16
10027667,18
10027668,1
10027668,4
10027669,20
10027670,1
10027671,1
10027671,2
10027672,32
10027673,1
10027673,27
10027674,20
10027674,21
10027675,1
10027676,46
10027677,1
10027678,20
10027678,32
10027679,1
10027679,4
10027680,14
10027681,1
10027681,2
10027681,23
10027683,1
10027683,2
10027684,20
10027684,21
10027685,1
10027686,1
10027687,27
10027688,1
10027688,12
10027689,1
10027689,8
10027689,27
10027690,1
10027691,1
10027691,2
10027691,4
10027692,1
10027692,23
10027692,24
10027693,1
10027694,1
10027694,8
10027694,20
10027695,29
10027696,1
10027696,4
10027698,20
10027699,1
10027699,3
10027699,23
10027700,23
10027700,24
10027700,26
10027701,14
10027701,23
10027702,27
10027703,1
10027703,5
10027704,1
10027705,20
10027705,21
10027706,27
10027707,23
10027707,24
10027707,25
10027708,23
10027708,24
10027709,32
10027710,1
10027711,27
10027712,1
10027713,20
10027714,35
10027714,36
10027715,23
10027715,24
10027715,25
10027716,14
10027716,15
10027717,1
10027717,11
10027718,29
10027719,1
10027719,2
10027719,4
10027720,1
10027720,2
10027720,23
10027721,48
10027721,50
10027722,20
10027722,21
10027723,20
10027723,21
10027724,1
10027725,20
10027726,1
10027726,23
10027726,24
10027727,20
10027727,43
10027728,1
10027728,4
10027729,20
10027729,21
10027730,1
10027731,35
10027731,36
10027732,1
10027732,2
10027732,6
10027733,1
10027733,9
10027734,40
10027734,41
10027735,20
10027735,21
10027736,20
10027736,23
10027736,29
10027737,23
10027737,24
10027738,20
10027739,1
10027740,32
10027741,20
10027742,1
10027742,2
10027743,1
10027743,2
10027743,27
10027744,35
10027744,39
10027745,1
10027745,2
10027745,23
10027746,1
10027747,1
10027747,2
10027747,23
10027748,1
10027749,27
10027750,23
10027750,24
10027750,25
10027751,46
10027752,23
10027752,24
10027753,23
10027753,24
10027754,20
10027755,1
10027756,1
10027757,23
10027758,1
10027758,12
10027759,1
10027760,20
10027761,1
10027761,11
10027762,43
10027763,35
10027763,36
10027764,23
10027765,1
10027765,4
10027766,1
10027766,2
10027767,46
10027767,47
10027768,1
10027768,23
10027768,24
10027769,32
10027769,33
10027770,14
10027771,48
10027773,1
10027773,2
10027774,1
10027774,27
10027776,32
10027777,1
10027778,1
10027778,27
10027778,28
10027779,27
10027780,1
10027780,10
10027781,27
10027782,14
10027782,16
10027782,17
10027783,46
10027783,47
10027784,20
10027785,1
10027785,2
10027785,23
10027786,14
10027787,20
10027788,1
10027789,29
10027789,31
10027790,20
10027790,21
10027791,1
10027791,3
10027792,1
10027792,2
10027793,20
10027793,27
10027794,20
10027794,22
10027795,1
10027795,2
10027795,23
10027797,1
10027798,1
10027798,4
10027798,23
10027799,1
10027799,3
10027800,35
10027800,36
10027800,39
10027801,46
10027801,47
10027802,1
10027802,23
10027802,24
10027803,1
10027804,27
10027805,1
10027806,1
10027806,2
10027807,1
10027808,20
10027808,21
10027809,1
10027809,2
10027809,29
10027810,1
10027811,1
10027812,29
10027813,27
10027814,1
10027815,1
10027815,4
10027816,1
10027816,2
10027817,1
10027818,35
10027819,1
10027820,23
10027820,29
10027821,1
10027821,8
10027822,1
10027823,20
10027823,21
10027824,46
10027825,1
10027826,1
10027826,23
10027826,24
10027827,20
10027827,29
10027829,1
10027829,3
10027830,1
10027831,1
10027832,1
10027832,12
10027833,23
10027833,24
10027834,27
10027835,27
10027836,1
10027836,4
10027837,1
10027838,1
10027839,23
10027839,24
10027840,1
10027840,12
10027841,1
10027841,9
10027842,1
10027842,3
10027843,27
10027843,28
10027844,32
10027844,33
10027845,27
10027846,27
10027847,20
10027847,43
10027848,1
10027848,6
10027849,32
10027850,27
10027851,1
10027852,20
10027852,21
10027853,1
10027853,29
10027854,1
10027854,3
10027855,29
10027856,1
10027857,14
10027858,1
10027858,2
10027859,1
10027860,1
10027860,27
10027862,1
10027862,4
10027863,1
10027863,27
10027864,27
10027865,1
10027865,5
10027866,1
10027866,2
10027867,32
10027868,20
10027868,21
10027869,20
10027869,32
10027870,14
10027871,29
10027872,1
10027872,8
10027873,1
10027874,20
10027874,21
10027875,1
10027876,1
10027877,1
10027877,2
10027877,23
10027878,20
10027878,21
10027879,20
10027879,21
10027880,32
10027881,46
10027883,1
10027884,27
10027885,20
10027885,21
10027886,23
10027886,24
10027886,25
10027887,1
10027888,1
10027888,12
10027889,1
10027891,23
10027892,1
10027892,2
10027892,23
10027893,1
10027893,4
10027894,1
10027894,2
10027895,27
10027896,27
10027897,29
10027898,1
10027898,27
10027898,28
10027899,20
10027899,27
10027900,20
10027901,20
10027902,20
10027903,1
10027903,2
10027903,23
10027904,1
10027904,4
10027905,27
10027907,1
10027908,27
10027909,14
10027910,1
10027911,27
10027912,1
10027913,1
10027913,13
10027913,23
10027915,29
10027916,23
10027916,24
10027916,26
10027917,1
10027917,4
10027918,29
10027918,31
10027919,27
10027920,1
10027921,23
10027922,1
10027922,3
10027924,1
10027925,1
10027925,23
10027925,24
10027926,1
10027927,1
10027928,29
10027930,29
10027931,23
10027932,27
10027933,1
10027933,4
10027934,1
10027934,3
10027935,46
10027935,47
10027936,1
10027937,14
10027937,16
10027937,17
10027938,43
10027938,44
10027939,1
10027939,5
10027940,1
10027941,1
10027942,23
10027942,24
10027943,46
10027943,47
10027944,27
10027945,23
10027946,23
10027946,24
10027947,1
10027948,1
10027948,11
10027949,1
10027949,10
10027949,12
10027950,1
10027950,27
10027952,27
10027952,35
10027952,38
10027953,27
10027954,1
10027954,12
10027954,27
10027956,27
10027957,1
10027957,2
10027957,27
10027958,20
10027959,27
10027960,1
10027960,4
10027960,10
10027961,1
10027961,2
10027962,1
10027963,1
10027965,14
10027965,15
10027966,27
10027967,1
10027967,6
10027968,1
10027968,2
10027968,10
10027969,1
10027969,2
10027969,27
10027970,23
10027971,1
10027972,20
10027973,1
10027973,4
10027975,27
10027976,20
10027976,21
10027976,27
10027977,35
10027977,37
10027978,27
10027980,14
10027981,46
10027981,47
10027982,1
10027983,1
10027983,5
10027984,29
10027985,14
10027986,23
10027986,24
10027986,29
10027987,46
10027987,47
10027988,1
10027989,27
10027990,23
10027990,29
10027991,23
10027991,29
10027992,1
10027993,1
10027994,1
10027995,1
10027995,2
10027995,23
10027996,32
10027997,1
10027997,12
10027998,32
10027999,1
10027999,4
10028000,1
10028000,27
10028001,1
10028002,20
10028003,29
10028003,46
10028003,47
10028004,29
10028005,1
10028006,1
10028007,1
10028007,23
10028008,1
10028008,12
10028009,20
10028009,21
10028010,27
10028011,23
10028011,24
10028011,25
10028012,27
10028013,23
10028015,1
10028015,12
10028017,23
10028017,24
10028017,25
10028018,1
10028018,6
10028019,46
10028019,47
10028020,20
10028021,1
10028022,1
10028023,1
10028023,12
10028024,1
10028024,12
10028025,1
10028025,2
10028026,20
10028026,21
10028027,23
10028027,24
10028027,29
10028028,27
10028028,29
10028029,1
10028030,20
10028030,21
10028032,1
10028033,46
10028034,46
10028034,47
10028035,1
10028036,1
10028036,2
10028036,23
10028037,1
10028037,10
10028037,11
10028038,20
10028039,1
10028039,4
10028041,1
10028041,8
10028041,12
10028042,32
10028042,33
10028043,1
10028044,1
10028045,20
10028045,27
10028046,23
10028046,24
10028046,25
10028047,1
10028048,23
10028048,24
10028049,1
10028049,12
10028050,32
10028051,23
10028051,24
10028052,1
10028053,23
10028053,24
10028053,25
10028054,1
10028055,1
10028056,1
10028056,12
10028057,32
10028057,33
10028058,23
10028058,24
10028059,1
10028059,2
10028060,1
10028060,9
10028061,29
10028061,30
10028062,1
10028062,2
10028062,10
10028063,27
10028064,23
10028064,24
10028064,27
10028066,43
10028067,32
10028068,27
10028069,27
10028070,1
10028071,14
10028071,20
10028072,20
10028072,27
10028072,29
10028074,1
10028074,2
10028075,27
10028076,32
10028076,34
10028076,48
10028077,35
10028077,38
10028078,1
10028078,2
10028079,1
10028079,4
10028079,6
10028080,23
10028080,29
10028081,23
10028081,29
10028082,29
10028083,29
10028084,29
10028085,1
10028086,23
10028087,1
10028087,6
10028088,23
10028088,29
10028089,1
10028090,14
10028091,29
10028092,29
10028093,23
10028093,29
10028094,1
10028094,4
10028095,48
10028096,29
10028097,29
10028098,1
10028099,32
10028100,1
10028101,1
10028102,1
10028103,1
10028103,12
10028104,1
10028104,2
10028104,23
10028105,29
10028105,31
10028106,43
10028106,44
10028106,45
10028107,1
10028108,1
10028108,4
10028109,1
10028111,1
10028111,10
10028112,1
10028112,2
10028113,1
10028113,9
10028114,1
10028114,2
10028114,12
10028115,29
10028117,20
10028117,21
10028118,1
10028119,1
10028120,20
10028121,27
10028122,1
10028123,23
10028123,24
10028123,25
10028124,1
10028124,9
10028125,23
10028125,24
10028125,25
10028126,20
10028126,21
10028127,43
10028127,44
10028128,23
10028128,24
10028128,25
10028129,1
10028130,14
10028130,29
10028131,1
10028131,23
10028131,24
10028132,1
10028132,2
10028132,27
10028133,35
10028133,43
10028134,27
10028135,14
10028136,20
10028136,27
10028137,1
10028137,12
10028138,1
10028139,32
10028140,32
10028141,20
10028141,21
10028142,27
10028143,20
10028144,27
10028145,1
10028146,32
10028146,33
10028147,20
10028147,21
10028148,20
10028148,32
10028149,29
10028149,31
10028150,29
10028150,31
10028151,1
10028152,1
10028152,2
10028152,9
10028153,32
10028154,1
10028154,5
10028155,29
10028156,1
10028156,2
10028157,27
10028158,1
10028158,12
10028159,27
10028159,28
10028160,1
10028160,23
10028160,24
10028161,1
10028161,27
10028162,27
10028163,14
10028163,16
10028163,18
10028164,1
10028164,12
10028165,29
10028166,1
10028167,1
10028168,1
10028168,2
10028168,27
10028170,1
10028171,1
10028171,2
10028172,14
10028173,1
10028174,27
10028175,27
10028176,1
10028176,4
10028177,43
10028177,44
10028178,1
10028178,12
10028179,1
10028179,12
10028180,23
10028180,24
10028181,1
10028181,9
10028182,20
10028183,1
10028183,23
10028183,24
10028184,14
10028185,29
10028185,31
10028186,1
10028186,4
10028187,29
10028187,31
10028188,14
10028189,14
10028190,1
10028190,12
10028191,1
10028191,2
10028191,23
10028192,1
10028192,27
10028193,32
10028193,48
10028194,46
10028194,47
10028195,29
10028195,31
10028196,27
10028196,28
10028197,14
10028198,40
10028198,42
10028199,14
10028200,29
10028201,1
10028201,10
10028202,23
10028202,24
10028203,23
10028203,24
10028204,1
10028204,12
10028205,32
10028206,20
10028206,21
10028207,1
10028209,1
10028209,6
10028210,27
10028211,1
10028211,10
10028211,23
10028212,23
10028212,24
10028212,25
10028213,29
10028213,30
10028214,20
10028214,21
10028215,20
10028215,21
10028216,1
10028216,27
10028217,20
10028217,22
10028218,1
10028219,1
10028220,23
10028221,23
10028221,24
10028222,14
10028223,1
10028224,27
10028225,1
10028226,1
10028229,1
10028229,9
10028230,20
10028230,21
10028231,1
10028232,27
10028233,1
10028234,29
10028234,48
10028235,23
10028235,24
10028235,25
10028236,43
10028236,44
10028236,45
10028237,1
10028237,3
10028238,14
10028238,16
10028238,18
10028239,27
10028240,1
10028241,23
10028241,29
10028242,1
10028242,2
10028242,23
10028243,1
10028243,2
10028244,20
10028245,1
10028245,4
10028246,14
10028246,16
10028246,17
10028247,1
10028247,4
10028248,1
10028249,20
10028250,23
10028250,24
10028251,1
10028251,2
10028252,46
10028253,1
10028253,4
10028254,23
10028254,24
10028254,25
10028255,20
10028255,21
10028256,35
10028256,36
10028257,1
10028258,1
10028258,2
10028258,27
10028259,23
10028259,24
10028260,14
10028260,16
10028260,17
10028261,1
10028261,5
10028262,1
10028262,2
10028262,23
10028263,1
10028263,2
10028263,23
10028264,1
10028264,9
10028265,1
10028266,1
10028267,32
10028267,33
10028268,1
10028268,2
10028268,23
10028269,23
10028269,24
10028270,1
10028270,2
10028270,23
10028271,1
10028271,2
10028272,14
10028273,27
10028273,28
10028275,20
10028276,1
10028276,4
10028277,1
10028277,2
10028278,1
10028278,10
10028278,23
10028279,1
10028280,14
10028280,16
10028280,17
10028281,1
10028281,9
10028282,1
10028282,2
10028283,1
10028283,2
10028284,1
10028284,2
10028285,1
10028285,2
10028286,32
10028287,1
10028288,20
10028288,21
10028289,20
10028289,32
10028289,33
10028290,1
10028290,2
10028290,23
10028291,23
10028291,24
10028292,14
10028293,1
10028293,8
10028294,1
10028294,4
10028294,23
10028296,27
10028296,28
10028297,1
10028297,2
10028298,27
10028299,27
10028300,1
10028302,27
10028303,1
10028304,20
10028304,21
10028305,1
10028305,10
10028305,23
10028306,1
10028306,4
10028306,6
10028307,46
10028307,47
10028308,1
10028308,8
10028309,1
10028309,2
10028310,46
10028311,29
10028313,29
10028314,1
10028314,5
10028315,14
10028315,29
10028316,23
10028316,24
10028316,25
10028317,32
10028317,33
10028318,35
10028318,36
10028319,1
10028319,12
10028320,1
10028320,12
10028322,27
10028322,28
10028323,1
10028323,27
10028324,20
10028326,27
10028327,23
10028327,24
10028327,25
10028328,1
10028329,20
10028330,23
10028330,24
10028330,25
10028331,27
10028332,1
10028333,1
10028333,13
10028334,1
10028334,2
10028335,1
10028335,2
10028336,46
10028336,47
10028337,1
10028337,2
10028337,23
10028338,23
10028338,24
10028338,25
10028339,20
10028340,1
10028340,12
10028341,46
10028342,1
10028342,12
10028343,1
10028343,2
10028343,6
10028344,20
10028345,23
10028345,24
10028345,25
10028346,23
10028346,24
10028346,25
10028347,32
10028348,1
10028348,8
10028348,27
10028349,20
10028350,27
10028351,14
10028352,1
10028352,12
10028352,23
10028353,1
10028353,27
10028354,1
10028355,20
10028355,21
10028356,1
10028357,20
10028357,21
10028358,1
10028359,1
10028359,2
10028359,23
10028360,1
10028360,4
10028361,1
10028361,4
10028362,14
10028363,1
10028363,2
10028364,1
10028364,2
10028365,27
10028367,29
10028368,1
10028368,27
10028369,1
10028369,4
10028369,23
10028370,20
10028371,20
10028372,23
10028372,24
10028372,25
10028373,1
10028373,23
10028373,24
10028374,20
10028374,21
10028375,20
10028376,1
10028376,2
10028376,23
10028377,43
10028379,1
10028379,3
10028380,1
10028380,27
10028381,1
10028381,12
10028382,32
10028382,33
10028383,27
10028384,1
10028384,2
10028384,27
10028385,27
10028385,28
10028386,1
10028386,2
10028387,1
10028387,23
10028387,24
10028388,20
10028389,20
10028389,21
10028390,20
10028390,21
10028391,1
10028391,4
10028392,1
10028392,12
10028393,46
10028393,47
10028394,1
10028394,23
10028394,24
10028395,27
10028396,1
10028396,10
10028397,23
10028397,24
10028397,25
10028398,1
10028398,3
10028399,1
10028399,2
10028400,1
10028400,6
10028400,10
10028401,1
10028401,4
10028402,1
10028402,4
10028403,14
10028403,46
10028404,1
10028405,40
10028405,41
10028406,1
10028406,3
10028407,27
10028408,20
10028408,29
10028409,1
10028409,3
10028410,20
10028410,21
10028411,1
10028411,23
10028411,24
10028412,46
10028412,47
10028413,1
10028414,23
10028414,24
10028415,20
10028415,21
10028415,27
10028416,20
10028417,1
10028417,23
10028417,24
10028418,1
10028419,27
10028420,1
10028421,1
10028422,27
10028423,1
10028423,6
10028423,10
10028424,48
10028425,43
10028426,23
10028427,1
10028427,12
10028428,27
10028429,32
10028430,1
10028431,46
10028432,27
10028433,43
10028434,1
10028434,4
10028435,1
10028436,20
10028436,27
10028437,1
10028438,1
10028438,2
10028440,14
10028441,1
10028442,14
10028442,16
10028442,17
10028443,1
10028443,2
10028444,48
10028445,1
10028445,2
10028447,27
10028448,14
10028449,1
10028449,23
10028449,24
10028450,1
10028450,9
10028451,20
10028451,32
10028452,1
10028452,4
10028453,1
10028453,4
10028454,1
10028455,1
10028456,14
10028457,1
10028457,29
10028458,23
10028458,24
10028458,25
10028459,1
10028460,32
10028461,1
10028462,23
10028462,24
10028463,27
10028464,1
10028465,1
10028465,2
10028466,27
10028467,1
10028467,2
10028468,1
10028468,2
10028468,23
10028469,46
10028470,20
10028470,22
10028471,1
10028472,1
10028472,5
10028473,27
10028473,28
10028474,1
10028474,23
10028474,24
10028475,43
10028476,14
10028476,15
10028477,1
10028477,2
10028477,27
10028478,1
10028478,5
10028479,32
10028479,33
10028480,20
10028480,21
10028481,32
10028481,33
10028482,1
10028483,14
10028484,23
10028484,24
10028485,1
10028485,10
10028486,1
10028487,1
10028487,3
10028488,20
10028488,21
10028489,20
10028489,21
10028490,46
10028491,1
10028491,27
10028491,28
10028492,1
10028492,12
10028493,1
10028493,2
10028493,12
10028494,27
10028495,1
10028495,6
10028495,10
10028496,29
10028496,31
10028497,1
10028498,20
10028498,32
10028499,27
10028500,1
10028500,9
10028501,32
10028502,1
10028502,2
10028503,1
10028503,8
10028504,32
10028505,20
10028506,20
10028506,21
10028507,20
10028508,1
10028508,2
10028508,23
10028509,1
10028512,27
10028512,28
10028513,32
10028513,33
10028514,14
10028514,16
10028515,20
10028515,27
10028516,1
10028516,23
10028516,24
10028517,14
10028517,16
10028517,18
10028518,1
10028518,12
10028519,27
10028520,48
10028520,50
10028521,1
10028522,1
10028522,8
10028522,27
10028523,1
10028523,3
10028524,23
10028524,24
10028524,25
10028525,1
10028527,1
10028527,12
10028527,23
10028528,27
10028529,1
10028529,2
10028529,9
10028530,1
10028530,2
10028530,10
10028531,1
10028531,2
10028532,20
10028532,27
10028534,27
10028534,28
10028535,1
10028535,27
10028536,1
10028536,2
10028536,23
10028537,14
10028537,46
10028538,1
10028538,4
10028539,1
10028540,1
10028540,2
10028541,1
10028542,48
10028543,1
10028543,13
10028544,23
10028544,24
10028544,25
10028545,27
10028545,28
10028546,27
10028547,1
10028547,12
10028548,46
10028549,20
10028550,1
10028550,23
10028550,24
10028551,48
10028552,1
10028552,23
10028552,24
10028553,14
10028554,27
10028554,28
10028555,20
10028555,21
10028556,1
10028556,27
10028557,32
10028557,33
10028558,1
10028558,2
10028558,10
10028559,1
10028559,2
10028559,23
10028560,32
10028561,1
10028561,4
10028562,1
10028562,23
10028562,24
10028563,1
10028563,2
10028564,1
10028564,13
10028565,1
10028565,13
10028567,1
10028567,12
10028567,23
10028568,1
10028568,9
10028569,32
10028569,33
10028570,32
10028570,33
10028571,32
10028571,48
10028572,23
10028573,1
10028573,4
10028573,23
10028574,1
10028574,9
10028575,1
10028575,6
10028576,23
10028576,24
10028576,26
10028577,27
10028577,35
10028577,37
10028578,23
10028578,24
10028578,25
10028579,14
10028580,1
10028580,12
10028581,14
10028581,16
10028581,17
10028583,1
10028584,29
10028585,14
10028585,16
10028585,17
10028586,1
10028586,6
10028587,27
10028588,20
10028589,27
10028590,1
10028591,27
10028592,1
10028592,2
10028593,20
10028594,1
10028595,32
10028595,33
10028596,23
10028596,24
10028596,25
10028597,1
10028598,23
10028599,1
10028600,20
10028600,21
10028601,20
10028605,1
10028605,12
10028606,1
10028606,23
10028607,29
10028607,30
10028608,43
10028609,1
10028609,27
10028610,14
10028610,16
10028610,18
10028611,1
10028612,14
10028613,23
10028613,24
10028614,27
10028615,27
10028616,1
10028616,12
10028617,1
10028617,10
10028617,12
10028618,1
10028618,2
10028619,29
10028619,31
10028620,20
10028621,1
10028621,5
10028622,1
10028622,23
10028622,24
10028623,1
10028623,9
10028624,1
10028625,1
10028625,27
10028625,28
10028626,27
10028627,1
10028627,2
10028628,32
10028629,1
10028630,14
10028631,1
10028631,23
10028631,24
10028632,1
10028633,1
10028633,27
10028634,1
10028634,12
10028635,29
10028635,31
10028636,29
10028636,31
10028637,1
10028637,12
10028637,23
10028638,23
10028638,24
10028639,1
10028639,2
10028640,1
10028641,20
10028642,23
10028642,24
10028642,25
10028643,1
10028644,32
10028645,20
10028645,27
10028646,27
10028647,20
10028648,27
10028649,1
10028650,1
10028650,2
10028651,1
10028653,1
10028653,6
10028654,27
10028655,43
10028656,1
10028656,2
10028657,23
10028657,24
10028659,1
10028659,27
10028660,23
10028660,24
10028662,27
10028662,28
10028663,14
10028663,16
10028664,35
10028665,29
10028666,1
10028668,1
10028668,4
10028669,35
10028669,37
10028670,1
10028670,4
10028670,6
10028671,46
10028672,27
10028673,23
10028673,24
10028674,1
10028674,9
10028675,1
10028676,1
10028676,11
10028677,1
10028677,2
10028677,23
10028678,14
10028678,16
10028678,17
10028679,1
10028679,2
10028681,1
10028681,2
10028682,1
10028683,32
10028683,33
10028684,1
10028684,6
10028685,1
10028685,2
10028685,10
10028686,1
10028686,27
10028686,28
10028687,20
10028687,21
10028688,1
10028688,2
10028688,23
10028689,35
10028689,37
10028690,48
10028691,14
10028691,16
10028691,18
10028692,48
10028693,35
10028693,36
10028694,1
10028694,2
10028695,1
10028695,27
10028696,27
10028697,1
10028697,3
10028698,23
10028698,24
10028698,25
10028699,1
10028699,11
10028700,1
10028700,2
10028700,23
10028701,1
10028701,11
10028701,27
10028702,1
10028703,1
10028704,1
10028704,27
10028704,28
10028705,20
10028705,27
10028706,35
10028707,35
10028707,37
10028708,14
10028708,16
10028709,1
10028710,20
10028710,21
10028711,1
10028711,2
10028711,6
10028712,1
10028712,4
10028713,20
10028713,21
10028714,1
10028715,27
10028716,1
10028717,1
10028717,13
10028718,20
10028718,21
10028719,29
10028719,46
10028719,47
10028720,1
10028720,4
10028721,20
10028722,48
10028723,1
10028723,8
10028724,1
10028725,1
10028725,3
10028726,1
10028727,27
10028728,1
10028728,2
10028729,1
10028730,43
10028731,1
10028731,12
10028732,1
10028733,1
10028733,12
10028734,1
10028735,20
10028736,20
10028737,20
10028737,29
10028738,20
10028740,1
10028740,2
10028741,20
10028741,27
10028742,1
10028742,10
10028742,11
10028743,1
10028743,6
10028743,10
10028744,46
10028744,47
10028745,20
10028745,21
10028746,27
10028747,1
10028747,12
10028748,1
10028748,2
10028749,1
10028749,4
10028750,23
10028750,24
10028751,1
10028751,10
10028752,1
10028752,2
10028753,14
10028753,16
10028753,17
10028754,23
10028754,24
10028754,26
10028756,1
10028756,12
10028757,1
10028757,4
10028758,1
10028758,23
10028758,24
10028759,1
10028760,1
10028760,6
10028760,10
10028761,20
10028761,21
10028762,1
10028763,27
10028764,1
10028765,1
10028765,12
10028766,1
10028766,6
10028767,35
10028767,37
10028767,38
10028768,1
10028768,2
10028768,23
10028769,1
10028769,12
10028770,48
10028771,1
10028772,1
10028772,10
10028773,14
10028773,32
10028773,33
10028775,1
10028775,2
10028775,23
10028776,1
10028777,1
10028777,9
10028777,10
10028778,1
10028779,1
10028780,20
10028780,35
10028781,20
10028782,1
10028783,1
10028783,2
10028784,23
10028784,24
10028784,25
10028785,1
10028785,3
10028786,27
10028787,20
10028787,27
10028788,1
10028789,1
10028789,2
10028789,10
10028790,1
10028790,27
10028791,20
10028792,1
10028792,2
10028793,1
10028793,6
10028793,10
10028794,35
10028794,37
10028795,27
10028796,1
10028796,12
10028796,27
10028797,48
10028798,1
10028799,1
10028799,12
10028799,23
10028800,1
10028800,4
10028800,6
10028801,23
10028801,24
10028802,14
10028802,16
10028802,18
10028803,20
10028804,1
10028805,1
10028806,27
10028807,1
10028808,1
10028808,4
10028809,1
10028810,1
10028810,23
10028810,29
10028811,1
10028811,12
10028812,23
10028812,24
10028813,46
10028814,20
10028815,20
10028815,22
10028816,20
10028817,14
10028819,1
10028819,2
10028820,23
10028820,24
10028821,27
10028822,1
10028822,9
10028823,1
10028824,1
10028825,1
10028826,29
10028827,1
10028827,9
10028828,29
10028829,1
10028829,4
10028829,6
10028830,1
10028831,1
10028831,6
10028831,10
10028832,1
10028833,27
10028833,28
10028834,29
10028835,27
10028837,29
10028838,1
10028838,4
10028839,32
10028839,33
10028840,32
10028840,33
10028841,1
10028841,23
10028841,24
10028842,1
10028842,2
10028842,23
10028843,29
10028844,1
10028845,27
10028845,35
10028845,37
10028846,27
10028847,23
10028847,24
10028847,26
10028848,1
10028848,2
10028849,23
10028849,24
10028849,25
10028850,1
10028851,1
10028851,2
10028851,23
10028852,1
10028853,1
10028854,1
10028855,29
10028856,23
10028856,24
10028857,14
10028858,14
10028859,35
10028859,38
10028860,1
10028861,1
10028861,2
10028861,23
10028862,20
10028863,1
10028863,6
10028864,1
10028864,2
10028864,23
10028865,20
10028865,32
10028866,1
10028866,12
10028867,20
10028867,21
10028868,29
10028869,1
10028869,27
10028869,28
10028870,27
10028871,1
10028871,3
10028872,20
10028873,1
10028873,27
10028874,1
10028875,1
10028875,27
10028875,28
10028876,20
10028876,35
10028876,38
10028877,1
10028878,1
10028878,4
10028879,46
10028879,47
10028880,20
10028880,21
10028881,1
10028881,23
10028881,24
10028882,1
10028883,35
10028883,37
10028884,29
10028884,31
10028885,32
10028885,33
10028886,20
10028887,20
10028888,27
10028889,27
10028890,35
10028890,37
10028891,32
10028892,32
10028893,1
10028893,6
10028893,10
10028894,1
10028894,2
10028894,29
10028895,1
10028895,6
10028895,12
10028896,27
10028897,1
10028897,3
10028899,43
10028900,1
10028900,2
10028900,23
10028901,1
10028901,23
10028901,24
10028902,1
10028903,20
10028904,1
10028904,3
10028906,1
10028907,1
10028908,14
10028909,20
10028911,1
10028911,4
10028912,1
10028913,1
10028913,2
10028914,27
10028915,14
10028915,15
10028917,29
10028917,31
10028918,46
10028918,47
10028919,1
10028920,1
10028921,1
10028921,2
10028922,1
10028922,12
10028923,1
10028925,27
10028925,28
10028926,48
10028927,20
10028927,22
10028927,27
10028928,1
10028928,4
10028929,32
10028931,32
10028931,33
10028932,27
10028933,20
10028933,27
10028933,28
10028934,20
10028934,21
10028935,1
10028935,6
10028936,1
10028936,12
10028937,27
10028938,1
10028938,10
10028938,27
10028939,46
10028939,47
10028940,27
10028941,43
10028942,1
10028942,27
10028943,1
10028943,4
10028944,1
10028944,2
10028944,23
10028945,1
10028945,27
10028947,1
10028949,32
10028949,33
10028950,1
10028950,2
10028951,20
10028951,21
10028952,1
10028952,27
10028953,1
10028954,1
10028954,3
10028955,23
10028955,24
10028956,1
10028956,3
10028957,14
10028957,16
10028958,35
10028959,23
10028959,24
10028959,25
10028960,29
10028961,43
10028962,1
10028963,20
10028963,21
10028964,20
10028964,29
10028965,23
10028965,24
10028966,1
10028966,4
10028967,23
10028968,1
10028968,2
10028968,9
10028969,32
10028969,33
10028970,1
10028971,1
10028972,1
10028973,23
10028974,1
10028974,9
10028975,48
10028976,1
10028977,27
10028978,1
10028978,27
10028979,1
10028980,1
10028980,2
10028981,1
10028981,3
10028981,6
10028982,1
10028982,23
10028982,24
10028983,27
10028984,1
10028984,4
10028984,27
10028985,27
10028985,29
10028985,46
10028986,27
10028987,14
10028988,29
10028989,1
10028989,12
10028989,13
10028990,23
10028990,24
10028991,1
10028992,1
10028992,2
10028992,23
10028993,20
10028994,1
10028994,8
10028994,27
10028995,29
10028996,1
10028996,10
10028996,27
10028997,46
10028998,14
10028999,1
10029000,20
10029001,27
10029002,1
10029002,2
10029003,20
10029003,21
10029004,14
10029005,27
10029005,28
10029006,20
10029007,1
10029007,2
10029007,27
10029008,1
10029008,23
10029008,24
10029009,1
10029009,2
10029010,40
10029011,29
10029012,1
10029012,23
10029013,20
10029014,20
10029015,1
10029015,2
10029016,32
10029017,14
10029018,20
10029018,21
10029019,14
10029020,14
10029020,16
10029020,18
10029021,1
10029021,4
10029022,27
10029023,1
10029024,1
10029024,10
10029024,11
10029025,1
10029026,1
10029027,20
10029028,1
10029028,9
10029029,27
10029030,27
10029031,27
10029032,1
10029032,4
10029033,20
10029034,1
10029034,23
10029034,24
10029035,20
10029035,21
